KB,AQI0,AQI1,AQI2,AQI3,Label0,Label1,Label2,Label3,Change1,Change2,Change3
2013-06-06T20,67,68,63,57,1,1,1,1,1-1,1-1,1-1
2013-06-06T21,69,68,63,56,1,1,1,1,1-1,1-1,1-1
2013-06-06T22,69,70,62,53,1,1,1,1,1-1,1-1,1-1
2013-06-06T23,69,67,60,53,1,1,1,1,1-1,1-1,1-1
2013-06-07T00,69,67,59,52,1,1,1,1,1-1,1-1,1-1
2013-06-07T01,68,66,59,50,1,1,1,0,1-1,1-1,1-0
2013-06-07T02,68,63,57,45,1,1,1,0,1-1,1-1,1-0
2013-06-07T03,68,63,56,39,1,1,1,0,1-1,1-1,1-0
2013-06-07T04,70,62,53,38,1,1,1,0,1-1,1-1,1-0
2013-06-07T05,67,60,53,37,1,1,1,0,1-1,1-1,1-0
2013-06-07T06,67,59,52,38,1,1,1,0,1-1,1-1,1-0
2013-06-07T07,66,59,50,38,1,1,0,0,1-1,1-0,1-0
2013-06-07T08,63,57,45,38,1,1,0,0,1-1,1-0,1-0
2013-06-07T09,63,56,39,38,1,1,0,0,1-1,1-0,1-0
2013-06-07T10,62,53,38,38,1,1,0,0,1-1,1-0,1-0
2013-06-07T11,60,53,37,38,1,1,0,0,1-1,1-0,1-0
2013-06-07T12,59,52,38,40,1,1,0,0,1-1,1-0,1-0
2013-06-07T13,59,50,38,39,1,0,0,0,1-0,1-0,1-0
2013-06-07T14,57,45,38,38,1,0,0,0,1-0,1-0,1-0
2013-06-07T15,56,39,38,39,1,0,0,0,1-0,1-0,1-0
2013-06-07T16,53,38,38,37,1,0,0,0,1-0,1-0,1-0
2013-06-07T17,53,37,38,35,1,0,0,0,1-0,1-0,1-0
2013-06-07T18,52,38,40,34,1,0,0,0,1-0,1-0,1-0
2013-06-07T19,50,38,39,32,0,0,0,0,0-0,0-0,0-0
2013-06-07T20,45,38,38,30,0,0,0,0,0-0,0-0,0-0
2013-06-07T21,39,38,39,29,0,0,0,0,0-0,0-0,0-0
2013-06-07T22,38,38,37,32,0,0,0,0,0-0,0-0,0-0
2013-06-07T23,37,38,35,34,0,0,0,0,0-0,0-0,0-0
2013-06-08T00,38,40,34,36,0,0,0,0,0-0,0-0,0-0
2013-06-08T01,38,39,32,37,0,0,0,0,0-0,0-0,0-0
2013-06-08T02,38,38,30,37,0,0,0,0,0-0,0-0,0-0
2013-06-08T03,38,39,29,35,0,0,0,0,0-0,0-0,0-0
2013-06-08T04,38,37,32,34,0,0,0,0,0-0,0-0,0-0
2013-06-08T05,38,35,34,33,0,0,0,0,0-0,0-0,0-0
2013-06-08T06,40,34,36,32,0,0,0,0,0-0,0-0,0-0
2013-06-08T07,39,32,37,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T08,38,30,37,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T09,39,29,35,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T10,37,32,34,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T11,35,34,33,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T12,34,36,32,31,0,0,0,0,0-0,0-0,0-0
2013-06-08T13,32,37,31,30,0,0,0,0,0-0,0-0,0-0
2013-06-08T14,30,37,31,30,0,0,0,0,0-0,0-0,0-0
2013-06-08T15,29,35,31,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T16,32,34,31,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T17,34,33,31,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T18,36,32,31,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T19,37,31,30,28,0,0,0,0,0-0,0-0,0-0
2013-06-08T20,37,31,30,28,0,0,0,0,0-0,0-0,0-0
2013-06-08T21,35,31,29,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T22,34,31,29,29,0,0,0,0,0-0,0-0,0-0
2013-06-08T23,33,31,29,31,0,0,0,0,0-0,0-0,0-0
2013-06-09T00,32,31,29,34,0,0,0,0,0-0,0-0,0-0
2013-06-09T01,31,30,28,36,0,0,0,0,0-0,0-0,0-0
2013-06-09T02,31,30,28,39,0,0,0,0,0-0,0-0,0-0
2013-06-09T03,31,29,29,41,0,0,0,0,0-0,0-0,0-0
2013-06-09T04,31,29,29,42,0,0,0,0,0-0,0-0,0-0
2013-06-09T05,31,29,31,42,0,0,0,0,0-0,0-0,0-0
2013-06-09T06,31,29,34,42,0,0,0,0,0-0,0-0,0-0
2013-06-09T07,30,28,36,43,0,0,0,0,0-0,0-0,0-0
2013-06-09T08,30,28,39,42,0,0,0,0,0-0,0-0,0-0
2013-06-09T09,29,29,41,42,0,0,0,0,0-0,0-0,0-0
2013-06-09T10,29,29,42,43,0,0,0,0,0-0,0-0,0-0
2013-06-09T11,29,31,42,45,0,0,0,0,0-0,0-0,0-0
2013-06-09T12,29,34,42,48,0,0,0,0,0-0,0-0,0-0
2013-06-09T13,28,36,43,50,0,0,0,0,0-0,0-0,0-0
2013-06-09T14,28,39,42,53,0,0,0,1,0-0,0-0,0-1
2013-06-09T15,29,41,42,57,0,0,0,1,0-0,0-0,0-1
2013-06-09T16,29,42,43,59,0,0,0,1,0-0,0-0,0-1
2013-06-09T17,31,42,45,62,0,0,0,1,0-0,0-0,0-1
2013-06-09T18,34,42,48,63,0,0,0,1,0-0,0-0,0-1
2013-06-09T19,36,43,50,63,0,0,0,1,0-0,0-0,0-1
2013-06-09T20,39,42,53,64,0,0,1,1,0-0,0-1,0-1
2013-06-09T21,41,42,57,64,0,0,1,1,0-0,0-1,0-1
2013-06-09T22,42,43,59,65,0,0,1,1,0-0,0-1,0-1
2013-06-09T23,42,45,62,67,0,0,1,1,0-0,0-1,0-1
2013-06-10T00,42,48,63,69,0,0,1,1,0-0,0-1,0-1
2013-06-10T01,43,50,63,72,0,0,1,1,0-0,0-1,0-1
2013-06-10T02,42,53,64,75,0,1,1,1,0-1,0-1,0-1
2013-06-10T03,42,57,64,79,0,1,1,1,0-1,0-1,0-1
2013-06-10T04,43,59,65,84,0,1,1,1,0-1,0-1,0-1
2013-06-10T05,45,62,67,89,0,1,1,1,0-1,0-1,0-1
2013-06-10T06,48,63,69,94,0,1,1,1,0-1,0-1,0-1
2013-06-10T07,50,63,72,99,0,1,1,1,0-1,0-1,0-1
2013-06-10T08,53,64,75,103,1,1,1,2,1-1,1-1,1-2
2013-06-10T09,57,64,79,108,1,1,1,2,1-1,1-1,1-2
2013-06-10T10,59,65,84,110,1,1,1,2,1-1,1-1,1-2
2013-06-10T11,62,67,89,114,1,1,1,2,1-1,1-1,1-2
2013-06-10T12,63,69,94,114,1,1,1,2,1-1,1-1,1-2
2013-06-10T13,63,72,99,115,1,1,1,2,1-1,1-1,1-2
2013-06-10T14,64,75,103,117,1,1,2,2,1-1,1-2,1-2
2013-06-10T15,64,79,108,117,1,1,2,2,1-1,1-2,1-2
2013-06-10T16,65,84,110,118,1,1,2,2,1-1,1-2,1-2
2013-06-10T17,67,89,114,119,1,1,2,2,1-1,1-2,1-2
2013-06-10T18,69,94,114,122,1,1,2,2,1-1,1-2,1-2
2013-06-10T19,72,99,115,125,1,1,2,2,1-1,1-2,1-2
2013-06-10T20,75,103,117,125,1,2,2,2,1-2,1-2,1-2
2013-06-10T21,79,108,117,125,1,2,2,2,1-2,1-2,1-2
2013-06-10T22,84,110,118,124,1,2,2,2,1-2,1-2,1-2
2013-06-10T23,89,114,119,123,1,2,2,2,1-2,1-2,1-2
2013-06-11T00,94,114,122,120,1,2,2,2,1-2,1-2,1-2
2013-06-11T01,99,115,125,117,1,2,2,2,1-2,1-2,1-2
2013-06-11T02,103,117,125,113,2,2,2,2,2-2,2-2,2-2
2013-06-11T03,108,117,125,108,2,2,2,2,2-2,2-2,2-2
2013-06-11T04,110,118,124,104,2,2,2,2,2-2,2-2,2-2
2013-06-11T05,114,119,123,99,2,2,2,1,2-2,2-2,2-1
2013-06-11T06,114,122,120,94,2,2,2,1,2-2,2-2,2-1
2013-06-11T07,115,125,117,89,2,2,2,1,2-2,2-2,2-1
2013-06-11T08,117,125,113,84,2,2,2,1,2-2,2-2,2-1
2013-06-11T09,117,125,108,82,2,2,2,1,2-2,2-2,2-1
2013-06-11T10,118,124,104,79,2,2,2,1,2-2,2-2,2-1
2013-06-11T11,119,123,99,78,2,2,1,1,2-2,2-1,2-1
2013-06-11T12,122,120,94,78,2,2,1,1,2-2,2-1,2-1
2013-06-11T13,125,117,89,77,2,2,1,1,2-2,2-1,2-1
2013-06-11T14,125,113,84,75,2,2,1,1,2-2,2-1,2-1
2013-06-11T15,125,108,82,75,2,2,1,1,2-2,2-1,2-1
2013-06-11T16,124,104,79,75,2,2,1,1,2-2,2-1,2-1
2013-06-11T17,123,99,78,75,2,1,1,1,2-1,2-1,2-1
2013-06-11T18,120,94,78,74,2,1,1,1,2-1,2-1,2-1
2013-06-11T19,117,89,77,73,2,1,1,1,2-1,2-1,2-1
2013-06-11T20,113,84,75,74,2,1,1,1,2-1,2-1,2-1
2013-06-11T21,108,82,75,77,2,1,1,1,2-1,2-1,2-1
2013-06-11T22,104,79,75,80,2,1,1,1,2-1,2-1,2-1
2013-06-11T23,99,78,75,84,1,1,1,1,1-1,1-1,1-1
2013-06-12T00,94,78,74,88,1,1,1,1,1-1,1-1,1-1
2013-06-12T01,89,77,73,92,1,1,1,1,1-1,1-1,1-1
2013-06-12T02,84,75,74,95,1,1,1,1,1-1,1-1,1-1
2013-06-12T03,82,75,77,99,1,1,1,1,1-1,1-1,1-1
2013-06-12T04,79,75,80,103,1,1,1,2,1-1,1-1,1-2
2013-06-12T05,78,75,84,108,1,1,1,2,1-1,1-1,1-2
2013-06-12T06,78,74,88,112,1,1,1,2,1-1,1-1,1-2
2013-06-12T07,77,73,92,115,1,1,1,2,1-1,1-1,1-2
2013-06-12T08,75,74,95,119,1,1,1,2,1-1,1-1,1-2
2013-06-12T09,75,77,99,122,1,1,1,2,1-1,1-1,1-2
2013-06-12T10,75,80,103,124,1,1,2,2,1-1,1-2,1-2
2013-06-12T11,75,84,108,125,1,1,2,2,1-1,1-2,1-2
2013-06-12T12,74,88,112,125,1,1,2,2,1-1,1-2,1-2
2013-06-12T13,73,92,115,125,1,1,2,2,1-1,1-2,1-2
2013-06-12T14,74,95,119,125,1,1,2,2,1-1,1-2,1-2
2013-06-12T15,77,99,122,127,1,1,2,2,1-1,1-2,1-2
2013-06-12T16,80,103,124,128,1,2,2,2,1-2,1-2,1-2
2013-06-12T17,84,108,125,130,1,2,2,2,1-2,1-2,1-2
2013-06-12T18,88,112,125,130,1,2,2,2,1-2,1-2,1-2
2013-06-12T19,92,115,125,132,1,2,2,2,1-2,1-2,1-2
2013-06-12T20,95,119,125,132,1,2,2,2,1-2,1-2,1-2
2013-06-12T21,99,122,127,130,1,2,2,2,1-2,1-2,1-2
2013-06-12T22,103,124,128,130,2,2,2,2,2-2,2-2,2-2
2013-06-12T23,108,125,130,129,2,2,2,2,2-2,2-2,2-2
2013-06-13T00,112,125,130,128,2,2,2,2,2-2,2-2,2-2
2013-06-13T01,115,125,132,128,2,2,2,2,2-2,2-2,2-2
2013-06-13T02,119,125,132,127,2,2,2,2,2-2,2-2,2-2
2013-06-13T03,122,127,130,127,2,2,2,2,2-2,2-2,2-2
2013-06-13T04,124,128,130,127,2,2,2,2,2-2,2-2,2-2
2013-06-13T05,125,130,129,125,2,2,2,2,2-2,2-2,2-2
2013-06-13T06,125,130,128,124,2,2,2,2,2-2,2-2,2-2
2013-06-13T07,125,132,128,123,2,2,2,2,2-2,2-2,2-2
2013-06-13T08,125,132,127,122,2,2,2,2,2-2,2-2,2-2
2013-06-13T09,127,130,127,119,2,2,2,2,2-2,2-2,2-2
2013-06-13T10,128,130,127,119,2,2,2,2,2-2,2-2,2-2
2013-06-13T11,130,129,125,119,2,2,2,2,2-2,2-2,2-2
2013-06-13T12,130,128,124,118,2,2,2,2,2-2,2-2,2-2
2013-06-13T13,132,128,123,117,2,2,2,2,2-2,2-2,2-2
2013-06-13T14,132,127,122,114,2,2,2,2,2-2,2-2,2-2
2013-06-13T15,130,127,119,109,2,2,2,2,2-2,2-2,2-2
2013-06-13T16,130,127,119,104,2,2,2,2,2-2,2-2,2-2
2013-06-13T17,129,125,119,100,2,2,2,1,2-2,2-2,2-1
2013-06-13T18,128,124,118,97,2,2,2,1,2-2,2-2,2-1
2013-06-13T19,128,123,117,93,2,2,2,1,2-2,2-2,2-1
2013-06-13T20,127,122,114,90,2,2,2,1,2-2,2-2,2-1
2013-06-13T21,127,119,109,88,2,2,2,1,2-2,2-2,2-1
2013-06-13T22,127,119,104,85,2,2,2,1,2-2,2-2,2-1
2013-06-13T23,125,119,100,83,2,2,1,1,2-2,2-1,2-1
2013-06-14T00,124,118,97,79,2,2,1,1,2-2,2-1,2-1
2013-06-14T01,123,117,93,77,2,2,1,1,2-2,2-1,2-1
2013-06-14T02,122,114,90,74,2,2,1,1,2-2,2-1,2-1
2013-06-14T03,119,109,88,72,2,2,1,1,2-2,2-1,2-1
2013-06-14T04,119,104,85,69,2,2,1,1,2-2,2-1,2-1
2013-06-14T05,119,100,83,68,2,1,1,1,2-1,2-1,2-1
2013-06-14T06,118,97,79,67,2,1,1,1,2-1,2-1,2-1
2013-06-14T07,117,93,77,64,2,1,1,1,2-1,2-1,2-1
2013-06-14T08,114,90,74,63,2,1,1,1,2-1,2-1,2-1
2013-06-14T09,109,88,72,62,2,1,1,1,2-1,2-1,2-1
2013-06-14T10,104,85,69,59,2,1,1,1,2-1,2-1,2-1
2013-06-14T11,100,83,68,59,1,1,1,1,1-1,1-1,1-1
2013-06-14T12,97,79,67,58,1,1,1,1,1-1,1-1,1-1
2013-06-14T13,93,77,64,59,1,1,1,1,1-1,1-1,1-1
2013-06-14T14,90,74,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-14T15,88,72,62,65,1,1,1,1,1-1,1-1,1-1
2013-06-14T16,85,69,59,68,1,1,1,1,1-1,1-1,1-1
2013-06-14T17,83,68,59,72,1,1,1,1,1-1,1-1,1-1
2013-06-14T18,79,67,58,75,1,1,1,1,1-1,1-1,1-1
2013-06-14T19,77,64,59,79,1,1,1,1,1-1,1-1,1-1
2013-06-14T20,74,63,62,80,1,1,1,1,1-1,1-1,1-1
2013-06-14T21,72,62,65,84,1,1,1,1,1-1,1-1,1-1
2013-06-14T22,69,59,68,85,1,1,1,1,1-1,1-1,1-1
2013-06-14T23,68,59,72,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T00,67,58,75,87,1,1,1,1,1-1,1-1,1-1
2013-06-15T01,64,59,79,89,1,1,1,1,1-1,1-1,1-1
2013-06-15T02,63,62,80,87,1,1,1,1,1-1,1-1,1-1
2013-06-15T03,62,65,84,89,1,1,1,1,1-1,1-1,1-1
2013-06-15T04,59,68,85,90,1,1,1,1,1-1,1-1,1-1
2013-06-15T05,59,72,88,89,1,1,1,1,1-1,1-1,1-1
2013-06-15T06,58,75,87,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T07,59,79,89,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T08,62,80,87,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T09,65,84,89,89,1,1,1,1,1-1,1-1,1-1
2013-06-15T10,68,85,90,90,1,1,1,1,1-1,1-1,1-1
2013-06-15T11,72,88,89,92,1,1,1,1,1-1,1-1,1-1
2013-06-15T12,75,87,88,93,1,1,1,1,1-1,1-1,1-1
2013-06-15T13,79,89,88,94,1,1,1,1,1-1,1-1,1-1
2013-06-15T14,80,87,88,94,1,1,1,1,1-1,1-1,1-1
2013-06-15T15,84,89,89,94,1,1,1,1,1-1,1-1,1-1
2013-06-15T16,85,90,90,94,1,1,1,1,1-1,1-1,1-1
2013-06-15T17,88,89,92,90,1,1,1,1,1-1,1-1,1-1
2013-06-15T18,87,88,93,90,1,1,1,1,1-1,1-1,1-1
2013-06-15T19,89,88,94,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T20,87,88,94,88,1,1,1,1,1-1,1-1,1-1
2013-06-15T21,89,89,94,87,1,1,1,1,1-1,1-1,1-1
2013-06-15T22,90,90,94,86,1,1,1,1,1-1,1-1,1-1
2013-06-15T23,89,92,90,87,1,1,1,1,1-1,1-1,1-1
2013-06-16T00,88,93,90,87,1,1,1,1,1-1,1-1,1-1
2013-06-16T01,88,94,88,84,1,1,1,1,1-1,1-1,1-1
2013-06-16T02,88,94,88,84,1,1,1,1,1-1,1-1,1-1
2013-06-16T03,89,94,87,82,1,1,1,1,1-1,1-1,1-1
2013-06-16T04,90,94,86,79,1,1,1,1,1-1,1-1,1-1
2013-06-16T05,92,90,87,78,1,1,1,1,1-1,1-1,1-1
2013-06-16T06,93,90,87,78,1,1,1,1,1-1,1-1,1-1
2013-06-16T07,94,88,84,77,1,1,1,1,1-1,1-1,1-1
2013-06-16T08,94,88,84,77,1,1,1,1,1-1,1-1,1-1
2013-06-16T09,94,87,82,75,1,1,1,1,1-1,1-1,1-1
2013-06-16T10,94,86,79,74,1,1,1,1,1-1,1-1,1-1
2013-06-16T11,90,87,78,72,1,1,1,1,1-1,1-1,1-1
2013-06-16T12,90,87,78,70,1,1,1,1,1-1,1-1,1-1
2013-06-16T13,88,84,77,70,1,1,1,1,1-1,1-1,1-1
2013-06-16T14,88,84,77,69,1,1,1,1,1-1,1-1,1-1
2013-06-16T15,87,82,75,68,1,1,1,1,1-1,1-1,1-1
2013-06-16T16,86,79,74,67,1,1,1,1,1-1,1-1,1-1
2013-06-16T17,87,78,72,66,1,1,1,1,1-1,1-1,1-1
2013-06-16T18,87,78,70,63,1,1,1,1,1-1,1-1,1-1
2013-06-16T19,84,77,70,63,1,1,1,1,1-1,1-1,1-1
2013-06-16T20,84,77,69,63,1,1,1,1,1-1,1-1,1-1
2013-06-16T21,82,75,68,62,1,1,1,1,1-1,1-1,1-1
2013-06-16T22,79,74,67,62,1,1,1,1,1-1,1-1,1-1
2013-06-16T23,78,72,66,59,1,1,1,1,1-1,1-1,1-1
2013-06-17T00,78,70,63,58,1,1,1,1,1-1,1-1,1-1
2013-06-17T01,77,70,63,59,1,1,1,1,1-1,1-1,1-1
2013-06-17T02,77,69,63,59,1,1,1,1,1-1,1-1,1-1
2013-06-17T03,75,68,62,60,1,1,1,1,1-1,1-1,1-1
2013-06-17T04,74,67,62,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T05,72,66,59,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T06,70,63,58,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T07,70,63,59,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T08,69,63,59,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T09,68,62,60,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T10,67,62,61,63,1,1,1,1,1-1,1-1,1-1
2013-06-17T11,66,59,61,63,1,1,1,1,1-1,1-1,1-1
2013-06-17T12,63,58,62,63,1,1,1,1,1-1,1-1,1-1
2013-06-17T13,63,59,62,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T14,63,59,62,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T15,62,60,62,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T16,62,61,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T17,59,61,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-17T18,58,62,63,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T19,59,62,62,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T20,59,62,62,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T21,60,62,62,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T22,61,63,62,61,1,1,1,1,1-1,1-1,1-1
2013-06-17T23,61,63,62,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T00,62,63,61,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T01,62,62,61,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T02,62,62,61,64,1,1,1,1,1-1,1-1,1-1
2013-06-18T03,62,62,61,64,1,1,1,1,1-1,1-1,1-1
2013-06-18T04,63,62,61,65,1,1,1,1,1-1,1-1,1-1
2013-06-18T05,63,62,62,65,1,1,1,1,1-1,1-1,1-1
2013-06-18T06,63,61,63,64,1,1,1,1,1-1,1-1,1-1
2013-06-18T07,62,61,63,64,1,1,1,1,1-1,1-1,1-1
2013-06-18T08,62,61,64,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T09,62,61,64,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T10,62,61,65,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T11,62,62,65,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T12,61,63,64,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T13,61,63,64,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T14,61,64,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T15,61,64,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T16,61,65,63,62,1,1,1,1,1-1,1-1,1-1
2013-06-18T17,62,65,62,63,1,1,1,1,1-1,1-1,1-1
2013-06-18T18,63,64,62,64,1,1,1,1,1-1,1-1,1-1
2013-06-18T19,63,64,62,67,1,1,1,1,1-1,1-1,1-1
2013-06-18T20,64,63,62,68,1,1,1,1,1-1,1-1,1-1
2013-06-18T21,64,63,62,69,1,1,1,1,1-1,1-1,1-1
2013-06-18T22,65,63,62,72,1,1,1,1,1-1,1-1,1-1
2013-06-18T23,65,62,63,73,1,1,1,1,1-1,1-1,1-1
2013-06-19T00,64,62,64,72,1,1,1,1,1-1,1-1,1-1
2013-06-19T01,64,62,67,70,1,1,1,1,1-1,1-1,1-1
2013-06-19T02,63,62,68,70,1,1,1,1,1-1,1-1,1-1
2013-06-19T03,63,62,69,69,1,1,1,1,1-1,1-1,1-1
2013-06-19T04,63,62,72,67,1,1,1,1,1-1,1-1,1-1
2013-06-19T05,62,63,73,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-06-19T06,62,64,72,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-06-19T07,62,67,70,65,1,1,1,1,1-1,1-1,1-1
2013-06-19T08,62,68,70,65,1,1,1,1,1-1,1-1,1-1
2013-06-19T09,62,69,69,65,1,1,1,1,1-1,1-1,1-1
2013-06-19T10,62,72,67,65,1,1,1,1,1-1,1-1,1-1
2013-06-19T11,63,73,NaN,65,1,1,NaN,1,1-1,NaN,1-1
2013-06-19T12,64,72,NaN,65,1,1,NaN,1,1-1,NaN,1-1
2013-06-19T13,67,70,65,64,1,1,1,1,1-1,1-1,1-1
2013-06-19T14,68,70,65,67,1,1,1,1,1-1,1-1,1-1
2013-06-19T15,69,69,65,70,1,1,1,1,1-1,1-1,1-1
2013-06-19T16,72,67,65,72,1,1,1,1,1-1,1-1,1-1
2013-06-19T17,73,NaN,65,75,1,NaN,1,1,NaN,1-1,1-1
2013-06-19T18,72,NaN,65,77,1,NaN,1,1,NaN,1-1,1-1
2013-06-19T19,70,65,64,80,1,1,1,1,1-1,1-1,1-1
2013-06-19T20,70,65,67,84,1,1,1,1,1-1,1-1,1-1
2013-06-19T21,69,65,70,86,1,1,1,1,1-1,1-1,1-1
2013-06-19T22,67,65,72,90,1,1,1,1,1-1,1-1,1-1
2013-06-19T23,NaN,65,75,91,NaN,1,1,1,NaN,NaN,NaN
2013-06-20T00,NaN,65,77,94,NaN,1,1,1,NaN,NaN,NaN
2013-06-20T01,65,64,80,97,1,1,1,1,1-1,1-1,1-1
2013-06-20T02,65,67,84,101,1,1,1,2,1-1,1-1,1-2
2013-06-20T03,65,70,86,107,1,1,1,2,1-1,1-1,1-2
2013-06-20T04,65,72,90,112,1,1,1,2,1-1,1-1,1-2
2013-06-20T05,65,75,91,114,1,1,1,2,1-1,1-1,1-2
2013-06-20T06,65,77,94,115,1,1,1,2,1-1,1-1,1-2
2013-06-20T07,64,80,97,113,1,1,1,2,1-1,1-1,1-2
2013-06-20T08,67,84,101,110,1,1,2,2,1-1,1-2,1-2
2013-06-20T09,70,86,107,108,1,1,2,2,1-1,1-2,1-2
2013-06-20T10,72,90,112,105,1,1,2,2,1-1,1-2,1-2
2013-06-20T11,75,91,114,104,1,1,2,2,1-1,1-2,1-2
2013-06-20T12,77,94,115,102,1,1,2,2,1-1,1-2,1-2
2013-06-20T13,80,97,113,104,1,1,2,2,1-1,1-2,1-2
2013-06-20T14,84,101,110,108,1,2,2,2,1-2,1-2,1-2
2013-06-20T15,86,107,108,110,1,2,2,2,1-2,1-2,1-2
2013-06-20T16,90,112,105,114,1,2,2,2,1-2,1-2,1-2
2013-06-20T17,91,114,104,112,1,2,2,2,1-2,1-2,1-2
2013-06-20T18,94,115,102,110,1,2,2,2,1-2,1-2,1-2
2013-06-20T19,97,113,104,108,1,2,2,2,1-2,1-2,1-2
2013-06-20T20,101,110,108,107,2,2,2,2,2-2,2-2,2-2
2013-06-20T21,107,108,110,105,2,2,2,2,2-2,2-2,2-2
2013-06-20T22,112,105,114,104,2,2,2,2,2-2,2-2,2-2
2013-06-20T23,114,104,112,104,2,2,2,2,2-2,2-2,2-2
2013-06-21T00,115,102,110,103,2,2,2,2,2-2,2-2,2-2
2013-06-21T01,113,104,108,102,2,2,2,2,2-2,2-2,2-2
2013-06-21T02,110,108,107,98,2,2,2,1,2-2,2-2,2-1
2013-06-21T03,108,110,105,94,2,2,2,1,2-2,2-2,2-1
2013-06-21T04,105,114,104,90,2,2,2,1,2-2,2-2,2-1
2013-06-21T05,104,112,104,88,2,2,2,1,2-2,2-2,2-1
2013-06-21T06,102,110,103,88,2,2,2,1,2-2,2-2,2-1
2013-06-21T07,104,108,102,87,2,2,2,1,2-2,2-2,2-1
2013-06-21T08,108,107,98,87,2,2,1,1,2-2,2-1,2-1
2013-06-21T09,110,105,94,88,2,2,1,1,2-2,2-1,2-1
2013-06-21T10,114,104,90,89,2,2,1,1,2-2,2-1,2-1
2013-06-21T11,112,104,88,90,2,2,1,1,2-2,2-1,2-1
2013-06-21T12,110,103,88,92,2,2,1,1,2-2,2-1,2-1
2013-06-21T13,108,102,87,93,2,2,1,1,2-2,2-1,2-1
2013-06-21T14,107,98,87,94,2,1,1,1,2-1,2-1,2-1
2013-06-21T15,105,94,88,94,2,1,1,1,2-1,2-1,2-1
2013-06-21T16,104,90,89,95,2,1,1,1,2-1,2-1,2-1
2013-06-21T17,104,88,90,95,2,1,1,1,2-1,2-1,2-1
2013-06-21T18,103,88,92,95,2,1,1,1,2-1,2-1,2-1
2013-06-21T19,102,87,93,97,2,1,1,1,2-1,2-1,2-1
2013-06-21T20,98,87,94,98,1,1,1,1,1-1,1-1,1-1
2013-06-21T21,94,88,94,100,1,1,1,1,1-1,1-1,1-1
2013-06-21T22,90,89,95,103,1,1,1,2,1-1,1-1,1-2
2013-06-21T23,88,90,95,105,1,1,1,2,1-1,1-1,1-2
2013-06-22T00,88,92,95,107,1,1,1,2,1-1,1-1,1-2
2013-06-22T01,87,93,97,108,1,1,1,2,1-1,1-1,1-2
2013-06-22T02,87,94,98,109,1,1,1,2,1-1,1-1,1-2
2013-06-22T03,88,94,100,110,1,1,1,2,1-1,1-1,1-2
2013-06-22T04,89,95,103,112,1,1,2,2,1-1,1-2,1-2
2013-06-22T05,90,95,105,114,1,1,2,2,1-1,1-2,1-2
2013-06-22T06,92,95,107,115,1,1,2,2,1-1,1-2,1-2
2013-06-22T07,93,97,108,118,1,1,2,2,1-1,1-2,1-2
2013-06-22T08,94,98,109,119,1,1,2,2,1-1,1-2,1-2
2013-06-22T09,94,100,110,119,1,1,2,2,1-1,1-2,1-2
2013-06-22T10,95,103,112,118,1,2,2,2,1-2,1-2,1-2
2013-06-22T11,95,105,114,117,1,2,2,2,1-2,1-2,1-2
